datetime,location_id,lat,lon,location,co,no,no2,nox,o3,pm10,pm25,relativehumidity,so2,temperature,wind_direction,wind_speed,city,aqi
2025-02-19T08:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.03,4.63,12.86,,27.77,60.06,36.31,52.77,3.13,34.77,,,Kannur,61.0
2025-02-19T08:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.02,4.14,12.67,,28.25,53.39,32.15,53.25,2.8,35.25,,,Kannur,54.0
2025-02-19T08:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.95,4.41,13.04,,28.39,57.07,34.42,53.39,2.99,35.39,,,Kannur,57.0
2025-02-19T09:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.96,4.16,12.89,,28.95,53.63,32.3,53.95,2.82,35.95,,,Kannur,54.0
2025-02-19T09:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.96,4.45,13.02,,28.86,57.54,34.76,53.86,3.01,35.86,,,Kannur,58.0
2025-02-19T09:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.94,3.87,12.05,,29.55,49.58,29.78,54.55,2.62,36.55,,,Kannur,50.0
2025-02-19T09:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.98,3.97,11.03,,29.64,51.03,30.72,54.64,2.69,36.64,,,Kannur,51.0
2025-02-19T10:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.06,4.21,12.72,,30.04,54.21,32.64,55.04,2.85,37.04,,,Kannur,54.0
2025-02-19T10:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.0,3.85,12.22,,30.33,49.37,29.66,55.33,2.61,37.33,,,Kannur,49.0
2025-02-19T10:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.03,4.44,13.44,,30.53,57.43,34.66,55.53,3.0,37.53,,,Kannur,58.0
2025-02-19T10:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.96,4.71,13.61,,30.85,61.09,36.92,55.85,3.19,37.85,,,Kannur,62.0
2025-02-19T11:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.95,4.06,13.62,,31.07,52.22,31.42,56.07,2.75,38.07,,,Kannur,52.0
2025-02-19T11:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.9,3.68,12.79,,31.25,46.89,28.12,56.25,2.49,38.25,,,Kannur,47.0
2025-02-19T11:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.99,3.69,12.16,,30.82,47.1,28.2,55.82,2.5,37.82,,,Kannur,47.0
2025-02-19T11:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.03,3.95,12.9,,31.32,50.58,30.41,56.32,2.67,38.32,,,Kannur,51.0
2025-02-19T12:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.0,4.44,14.18,,31.56,57.51,34.75,56.56,3.01,38.56,,,Kannur,58.0
2025-02-19T12:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.19,4.08,12.95,,31.59,60.22,31.82,56.59,3.78,38.59,,,Kannur,60.0
2025-02-19T13:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.15,3.14,13.16,,30.62,58.71,29.13,55.62,3.83,37.62,,,Kannur,59.0
2025-02-19T13:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.12,3.07,12.17,,30.67,57.22,28.38,55.67,3.75,37.67,,,Kannur,57.0
2025-02-19T14:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.04,2.91,11.46,,30.07,53.32,26.42,55.07,3.54,37.07,,,Kannur,53.0
2025-02-19T14:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.11,3.05,11.77,,27.32,56.69,28.12,52.32,3.72,34.32,,,Kannur,57.0
2025-02-19T14:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.12,3.08,11.72,,27.34,57.41,28.48,52.34,3.76,34.34,,,Kannur,57.0
2025-02-19T14:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.03,2.89,11.22,,27.31,52.89,26.21,52.31,3.51,34.31,,,Kannur,53.0
2025-02-19T15:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.11,3.06,11.66,,27.29,56.77,28.15,52.29,3.73,34.29,,,Kannur,57.0
2025-02-19T15:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.12,3.08,11.0,,27.3,57.39,28.47,52.3,3.76,34.3,,,Kannur,57.0
2025-02-19T15:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.13,3.11,11.09,,27.21,58.0,28.77,52.21,3.8,34.21,,,Kannur,58.0
2025-02-19T15:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.13,3.11,11.23,,27.18,58.05,28.8,52.18,3.8,34.18,,,Kannur,58.0
2025-02-19T16:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.17,3.18,12.3,,27.07,59.67,29.61,52.07,3.89,34.07,,,Kannur,60.0
2025-02-19T16:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.11,3.07,12.09,,27.03,57.01,28.28,52.03,3.74,34.03,,,Kannur,57.0
2025-02-19T16:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.09,3.01,11.72,,26.96,55.57,27.55,51.96,3.66,33.96,,,Kannur,56.0
2025-02-19T16:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.18,3.21,11.9,,26.97,60.39,29.97,51.97,3.93,33.97,,,Kannur,60.0
2025-02-19T17:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.11,3.05,10.54,,26.91,56.61,28.08,51.91,3.72,33.91,,,Kannur,57.0
2025-02-19T17:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.08,3.0,10.99,,26.79,55.4,27.47,51.79,3.65,33.79,,,Kannur,55.0
2025-02-19T17:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.06,2.96,11.22,,26.81,54.46,26.99,51.81,3.6,33.81,,,Kannur,54.0
2025-02-19T17:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.12,3.09,12.01,,26.64,57.6,28.57,51.64,3.77,33.64,,,Kannur,58.0
2025-02-19T18:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.16,3.17,12.2,,26.59,59.64,29.6,51.59,3.89,33.59,,,Kannur,60.0
2025-02-19T18:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.18,3.21,11.3,,26.59,60.6,30.08,51.59,3.94,33.59,,,Kannur,61.0
2025-02-19T18:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.98,2.78,11.75,,26.8,50.09,24.8,51.8,3.36,33.8,,,Kannur,50.0
2025-02-19T18:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.12,3.07,11.73,,26.97,57.11,28.32,51.97,3.75,33.97,,,Kannur,57.0
2025-02-19T19:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.11,3.05,9.9,,27.03,56.7,28.12,52.03,3.72,34.03,,,Kannur,57.0
2025-02-19T19:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.08,2.99,12.03,,26.94,55.08,27.3,51.94,3.63,33.94,,,Kannur,55.0
2025-02-19T19:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.11,3.05,12.25,,27.08,56.62,28.08,52.08,3.72,34.08,,,Kannur,57.0
2025-02-19T19:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.11,3.06,11.86,,27.03,56.83,28.19,52.03,3.73,34.03,,,Kannur,57.0
2025-02-19T20:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.2,3.26,11.9,,26.89,61.58,30.57,51.89,3.99,33.89,,,Kannur,62.0
2025-02-19T20:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.15,3.15,11.56,,26.92,59.08,29.31,51.92,3.85,33.92,,,Kannur,59.0
2025-02-19T20:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.15,3.13,12.74,,26.94,58.66,29.1,51.94,3.83,33.94,,,Kannur,59.0
2025-02-19T20:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.09,3.02,12.07,,26.97,56.02,27.78,51.97,3.69,33.97,,,Kannur,56.0
2025-02-19T21:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.13,3.1,11.98,,27.03,57.83,28.69,52.03,3.79,34.03,,,Kannur,58.0
2025-02-19T21:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.08,3.0,12.41,,26.93,55.54,27.54,51.93,3.66,33.93,,,Kannur,56.0
2025-02-19T21:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.13,3.1,11.36,,26.93,57.87,28.7,51.93,3.79,33.93,,,Kannur,58.0
2025-02-19T21:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.14,3.12,11.37,,26.93,58.35,28.95,51.93,3.81,33.93,,,Kannur,58.0
2025-02-19T22:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.13,3.09,12.27,,26.96,57.62,28.58,51.96,3.77,33.96,,,Kannur,58.0
2025-02-19T22:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.18,3.2,11.35,,27.1,60.17,29.86,52.1,3.92,34.1,,,Kannur,60.0
2025-02-19T22:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.14,3.11,11.02,,27.02,58.17,28.86,52.02,3.8,34.02,,,Kannur,58.0
2025-02-19T22:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.07,2.98,12.06,,26.94,54.91,27.22,51.94,3.63,33.94,,,Kannur,55.0
2025-02-19T23:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.13,3.1,12.01,,26.99,57.95,28.74,51.99,3.79,33.99,,,Kannur,58.0
2025-02-19T23:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.17,3.18,10.35,,27.07,59.75,29.65,52.07,3.89,34.07,,,Kannur,60.0
2025-02-19T23:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.21,3.28,11.43,,26.94,62.12,30.84,51.94,4.02,33.94,,,Kannur,62.0
2025-02-20T00:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.19,3.23,11.47,,26.89,61.02,30.29,51.89,3.96,33.89,,,Kannur,61.0
2025-02-20T01:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.15,3.14,11.35,,26.92,58.82,29.18,51.92,3.84,33.92,,,Kannur,59.0
2025-02-20T01:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.15,3.14,12.62,,26.96,58.85,29.2,51.96,3.84,33.96,,,Kannur,59.0
2025-02-20T01:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.09,3.02,10.92,,26.98,55.94,27.73,51.98,3.68,33.98,,,Kannur,56.0
2025-02-20T01:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.17,3.18,12.18,,26.91,59.8,29.68,51.91,3.89,33.91,,,Kannur,60.0
2025-02-20T02:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.06,2.95,11.5,,26.73,54.21,26.87,51.73,3.59,33.73,,,Kannur,54.0
2025-02-20T02:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.04,2.91,11.07,,26.96,53.36,26.44,51.96,3.54,33.96,,,Kannur,53.0
2025-02-20T02:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.1,3.03,10.9,,27.03,56.09,27.81,52.03,3.69,34.03,,,Kannur,56.0
2025-02-20T02:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.14,3.13,11.21,,27.2,58.63,29.09,52.2,3.83,34.2,,,Kannur,59.0
2025-02-20T03:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.16,3.16,12.51,,27.03,59.36,29.46,52.03,3.87,34.03,,,Kannur,59.0
2025-02-20T03:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.11,3.06,11.79,,26.94,56.79,28.16,51.94,3.73,33.94,,,Kannur,57.0
2025-02-20T03:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.1,3.04,12.08,,26.93,56.48,28.01,51.93,3.71,33.93,,,Kannur,56.0
2025-02-20T03:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.18,3.22,11.7,,26.92,60.66,30.11,51.92,3.94,33.92,,,Kannur,61.0
2025-02-20T04:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.22,3.3,13.18,,26.89,62.64,31.1,51.89,4.05,33.89,,,Kannur,63.0
2025-02-20T04:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.06,2.96,11.45,,26.87,54.44,26.98,51.87,3.6,33.87,,,Kannur,54.0
2025-02-20T04:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.1,3.04,11.7,,26.9,56.48,28.01,51.9,3.71,33.9,,,Kannur,56.0
2025-02-20T04:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.18,3.21,12.34,,26.92,60.39,29.97,51.92,3.93,33.92,,,Kannur,60.0
2025-02-20T05:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.17,3.19,12.38,,26.88,60.11,29.83,51.88,3.91,33.88,,,Kannur,60.0
2025-02-20T05:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.07,2.97,12.54,,26.92,54.62,27.08,51.92,3.61,33.92,,,Kannur,55.0
2025-02-20T05:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.22,3.29,11.08,,26.9,62.46,31.01,51.9,4.04,33.9,,,Kannur,62.0
2025-02-20T05:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.17,3.19,11.62,,26.83,60.06,29.8,51.83,3.91,33.83,,,Kannur,60.0
2025-02-20T06:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.14,3.13,11.63,,26.71,58.6,29.07,51.71,3.83,33.71,,,Kannur,59.0
2025-02-20T06:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.03,2.88,11.54,,26.42,52.64,26.08,51.42,3.5,33.42,,,Kannur,53.0
2025-02-20T06:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.01,2.85,11.07,,26.46,51.79,25.65,51.46,3.45,33.46,,,Kannur,52.0
2025-02-20T06:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.16,3.16,12.03,,26.74,59.37,29.46,51.74,3.87,33.74,,,Kannur,59.0
2025-02-20T07:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.1,3.04,12.61,,26.95,56.47,28.0,51.95,3.71,33.95,,,Kannur,56.0
2025-02-20T07:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.18,3.22,10.88,,27.1,60.62,30.09,52.1,3.94,34.1,,,Kannur,61.0
2025-02-20T07:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.14,3.13,11.21,,27.2,58.52,29.03,52.2,3.82,34.2,,,Kannur,59.0
2025-02-20T07:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.23,3.32,11.93,,27.34,63.02,31.29,52.34,4.07,34.34,,,Kannur,63.0
2025-02-20T08:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.04,2.91,12.85,,27.62,53.37,26.45,52.62,3.54,34.62,,,Kannur,53.0
2025-02-20T08:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.14,3.11,11.16,,28.09,58.15,28.85,53.09,3.8,35.09,,,Kannur,58.0
2025-02-20T08:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.18,3.21,10.92,,28.39,60.39,29.97,53.39,3.93,35.39,,,Kannur,60.0
2025-02-20T08:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.09,3.02,11.91,,28.25,55.83,27.68,53.25,3.68,35.25,,,Kannur,56.0
2025-02-20T09:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.13,3.1,11.6,,28.73,57.84,28.69,53.73,3.79,35.73,,,Kannur,58.0
2025-02-20T09:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.1,3.03,12.09,,29.27,56.08,27.81,54.27,3.69,36.27,,,Kannur,56.0
2025-02-20T10:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.1,3.05,10.58,,29.29,56.53,28.03,54.29,3.71,36.29,,,Kannur,57.0
2025-02-20T10:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.03,2.88,11.93,,29.72,52.61,26.06,54.72,3.5,36.72,,,Kannur,53.0
2025-02-20T10:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.16,3.67,11.61,,29.95,60.36,30.9,54.95,4.39,36.95,,,Kannur,60.0
2025-02-20T11:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.29,4.23,13.86,,30.47,65.89,34.26,55.47,4.96,37.47,,,Kannur,66.0
2025-02-20T11:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.24,4.03,12.68,,30.63,61.21,31.86,55.63,4.7,37.63,,,Kannur,61.0
2025-02-20T11:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.23,4.0,13.65,,30.51,60.49,31.49,55.51,4.66,37.51,,,Kannur,60.0
2025-02-20T11:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.22,3.95,12.64,,30.77,59.24,30.85,55.77,4.58,37.77,,,Kannur,59.0
2025-02-20T12:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.27,4.18,13.64,,30.74,64.66,33.63,55.74,4.89,37.74,,,Kannur,65.0
2025-02-20T12:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.2,3.87,13.38,,30.89,57.53,29.97,55.89,4.49,37.89,,,Kannur,58.0
2025-02-20T12:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.19,3.85,11.98,,30.69,56.98,29.69,55.69,4.46,37.69,,,Kannur,57.0
2025-02-20T12:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.27,4.15,13.56,,30.94,64.0,33.29,55.94,4.85,37.94,,,Kannur,64.0
2025-02-20T13:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",1.28,4.21,13.11,,30.62,65.52,34.07,55.62,4.94,37.62,,,Kannur,66.0
2025-02-20T13:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.99,3.85,13.44,,30.81,56.9,29.65,55.81,4.16,37.81,,,Kannur,57.0
2025-02-20T13:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.69,4.27,13.35,,30.81,66.86,34.76,55.81,3.87,37.81,,,Kannur,67.0
2025-02-20T13:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.59,4.11,12.16,,30.39,62.96,32.76,55.39,3.77,37.39,,,Kannur,63.0
2025-02-20T14:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.62,4.16,13.71,,30.17,64.17,33.38,55.17,3.8,37.17,,,Kannur,64.0
2025-02-20T14:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.48,3.9,13.36,,27.34,58.1,30.27,52.34,3.66,34.34,,,Kannur,58.0
2025-02-20T14:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.52,3.98,13.84,,27.33,59.98,31.23,52.33,3.7,34.33,,,Kannur,60.0
2025-02-20T14:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.53,3.99,12.61,,27.34,60.16,31.32,52.34,3.71,34.34,,,Kannur,60.0
2025-02-20T15:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.46,3.86,13.09,,27.31,57.28,29.85,52.31,3.64,34.31,,,Kannur,57.0
2025-02-20T15:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.62,4.14,13.29,,27.18,63.87,33.23,52.18,3.8,34.18,,,Kannur,64.0
2025-02-20T15:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.44,3.84,12.73,,27.15,56.69,29.54,52.15,3.62,34.15,,,Kannur,57.0
2025-02-20T16:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.5,3.94,12.34,,27.01,59.1,30.78,52.01,3.68,34.01,,,Kannur,59.0
2025-02-20T16:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.57,4.07,12.66,,26.94,62.02,32.28,51.94,3.75,33.94,,,Kannur,62.0
2025-02-20T16:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.62,4.15,12.51,,26.9,63.94,33.26,51.9,3.8,33.9,,,Kannur,64.0
2025-02-20T17:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.53,4.0,12.42,,26.83,60.45,31.47,51.83,3.71,33.83,,,Kannur,60.0
2025-02-20T17:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.6,4.12,12.08,,26.73,63.31,32.94,51.73,3.78,33.73,,,Kannur,63.0
2025-02-20T17:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.49,3.93,12.85,,26.61,58.83,30.64,51.61,3.67,33.61,,,Kannur,59.0
2025-02-20T17:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.65,4.2,12.83,,26.53,65.2,33.91,51.53,3.83,33.53,,,Kannur,65.0
2025-02-20T18:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.58,4.09,13.07,,26.47,62.54,32.54,51.47,3.76,33.47,,,Kannur,63.0
2025-02-20T18:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.6,4.12,11.94,,26.38,63.22,32.89,51.38,3.78,33.38,,,Kannur,63.0
2025-02-20T18:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.51,3.96,13.11,,26.37,59.63,31.05,51.37,3.69,33.37,,,Kannur,60.0
2025-02-20T18:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.58,4.08,12.33,,26.3,62.43,32.49,51.3,3.76,33.3,,,Kannur,62.0
2025-02-20T19:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.61,4.13,12.8,,26.37,63.58,33.08,51.37,3.79,33.37,,,Kannur,64.0
2025-02-20T19:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.51,3.97,13.28,,26.34,59.67,31.07,51.34,3.69,33.34,,,Kannur,60.0
2025-02-20T19:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.4,3.77,12.5,,26.34,55.15,28.76,51.34,3.58,33.34,,,Kannur,55.0
2025-02-20T19:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.67,4.24,13.06,,26.76,66.13,34.38,51.76,3.85,33.76,,,Kannur,66.0
2025-02-20T20:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.59,4.1,12.95,,27.24,62.87,32.71,52.24,3.77,34.24,,,Kannur,63.0
2025-02-20T20:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.7,4.3,12.95,,27.29,67.47,35.07,52.29,3.88,34.29,,,Kannur,67.0
2025-02-20T20:30:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.59,4.1,12.65,,27.12,62.76,32.66,52.12,3.77,34.12,,,Kannur,63.0
2025-02-20T20:45:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.58,4.08,13.44,,26.92,62.25,32.39,51.92,3.76,33.92,,,Kannur,62.0
2025-02-20T21:00:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.48,3.91,13.48,,27.05,58.32,30.38,52.05,3.66,34.05,,,Kannur,58.0
2025-02-20T21:15:00+05:30,10747,11.875,75.3732,"Thavakkara, Kannur - Kerala PCB-3382782",0.6,4.11,11.8,,27.08,63.05,32.8,52.08,3.78,34.08,,,Kannur,63.0
